Id,SalePrice
1569,110333.22331031601
1570,132754.90193719103
1571,108233.38495751051
1572,121749.69477552472
1573,202073.03910801123
1574,126572.48268269269
1575,197453.9805573839
1576,196865.7396486349
1577,185017.60018273705
1578,148842.6767083999
1579,126041.67159789946
1580,199190.68813126336
1581,137898.3375855765
1582,111130.53833554669
1583,262510.0436158492
1584,242386.91807422572
1585,146699.85484112662
1586,86888.97041603093
1587,115177.02233418706
1588,135345.89063182354
1589,106610.53578873358
1590,133658.43377708786
1591,101478.97459307117
1592,126494.45799227551
1593,124125.3092364298
1594,181471.68284897367
1595,141779.8528572061
1596,245016.6869090216
1597,165972.9786099033
1598,196749.23048150135
1599,196220.62354319787
1600,205952.42438638263
1601,70587.46684279342
1602,134112.503114715
1603,101228.98146461596
1604,261489.76015142357
1605,257539.679215672
1606,141678.34472531924
1607,179254.101066247
1608,192227.98571836264
1609,184561.81194601784
1610,146100.69357851852
1611,125252.58407073736
1612,160524.4591139138
1613,141664.90621889124
1614,125266.84858035394
1615,105694.14183852432
1616,105694.14183852432
1617,105694.14183852432
1618,111062.03264469869
1619,121015.03620475551
1620,179548.52697882897
1621,138640.23226673147
1622,133836.69856083984
1623,248721.59650504208
1624,196562.48960686743
1625,125124.3248172853
1626,148338.73528473015
1627,172709.67983143823
1628,288393.3794984238
1629,195298.7432359533
1630,342571.0488975144
1631,209565.23475355929
1632,243486.24041485917
1633,194373.47825602908
1634,187043.56992523986
1635,167879.58737509165
1636,151826.1312179626
1637,169927.3303390664
1638,222436.02407657
1639,159583.81966142973
1640,269540.8415847575
1641,161364.96644545338
1642,226910.53271982516
1643,254226.23623154117
1644,249335.8309355752
1645,154295.2545820835
1646,134485.16152068865
1647,154770.97457587847
1648,122050.36495878627
1649,129388.49567224666
1650,98519.37130450022
1651,98519.37130450022
1652,129241.28249636992
1653,129241.28249636992
1654,169544.1028054516
1655,163672.17617889217
1656,164802.54007829216
1657,169544.1028054516
1658,176946.0284507038
1659,138639.577422202
1660,128641.78524089693
1661,446485.08177537477
1662,405462.21985912754
1663,354090.76876036986
1664,486843.5522859395
1665,324404.7160165517
1666,272687.37248065067
1667,342359.874507
1668,325105.6037990059
1669,283635.71897547203
1670,331686.59569007327
1671,218399.2271678795
1672,376775.2230781699
1673,298986.4659415046
1674,234064.3501839431
1675,171679.5775921118
1676,168949.084980369
1677,192940.50559378424
1678,460277.4962287136
1679,310195.1672821867
1680,339550.426172678
1681,297574.21820238925
1682,266865.27004744665
1683,195756.7294270746
1684,198859.1538884475
1685,178810.662816055
1686,184903.54770748972
1687,193894.64207080213
1688,209818.6739435813
1689,207502.69836520005
1690,200892.75672750836
1691,191991.06430437852
1692,292005.2933212011
1693,193894.64207080213
1694,167776.09942027385
1695,183733.0542389538
1696,258918.86239809278
1697,166503.66312297247
1698,326648.51140051975
1699,269480.52646437555
1700,239637.56107754732
1701,283894.12834135
1702,240650.20645699228
1703,237847.20539479735
1704,241095.79526451262
1705,244793.66488862596
1706,409305.2629499678
1707,218087.64152876032
1708,195575.74860299306
1709,256958.8656508923
1710,222935.44736736937
1711,273782.5230355427
1712,251265.1074523125
1713,211899.0102727119
1714,204896.17945628578
1715,211311.83967343887
1716,184789.56553850908
1717,180454.26883791407
1718,150335.5626407645
1719,221928.90995409494
1720,227378.13814582906
1721,178958.30819301453
1722,131966.97723522517
1723,131966.97723522517
1724,198491.62573969192
1725,244187.12824253488
1726,192543.72119371695
1727,170308.85929671282
1728,204076.57841788352
1729,161981.53411173003
1730,180877.01180087475
1731,114751.67772068744
1732,110720.13711261352
1733,110720.13711261352
1734,116175.63438984207
1735,120650.97339764336
1736,112370.8917885251
1737,265439.9632792553
1738,218062.80732301952
1739,320594.49616976053
1740,192306.4106370914
1741,166364.57351319643
1742,180027.64848932173
1743,198614.05958766755
1744,258223.2249119599
1745,217056.65388772325
1746,279347.10657809564
1747,202636.6325277754
1748,215148.21580716237
1749,141315.91615229813
1750,138696.13952690366
1751,239371.93935678256
1752,110720.13711261352
1753,137560.04820267519
1754,202262.12294154166
1755,158035.08558254965
1756,99434.85486382912
1757,110720.13711261352
1758,114869.30453042856
1759,144516.12933909768
1760,127159.20396221262
1761,126338.55287391858
1762,164090.3694312648
1763,154977.39766027255
1764,114046.25776333663
1765,172402.58633569285
1766,149210.25453319793
1767,154547.95568661977
1768,129597.212606709
1769,161398.65262356942
1770,138807.2425791744
1771,122881.04210936057
1772,129893.34702083093
1773,109272.81976682774
1774,150797.63023643586
1775,132264.6434082207
1776,119518.15239114237
1777,108322.75444446324
1778,125159.82523397943
1779,130827.1225471113
1780,171558.4359810968
1781,122805.2929627763
1782,85738.47306612528
1783,128697.43897226856
1784,111642.92929353412
1785,118271.81579678148
1786,113146.95743807395
1787,193693.32388703732
1788,71883.25793979295
1789,110107.37524806215
1790,83985.51738342218
1791,208873.51649639005
1792,145889.47905439447
1793,131370.5335293544
1794,137232.768834923
1795,134029.83047002272
1796,149595.7750069988
1797,135191.89941706948
1798,116930.2712337884
1799,106304.53103632452
1800,134804.49493081524
1801,118429.5590801096
1802,132346.22725355043
1803,166366.2931029353
1804,125112.45648541856
1805,131573.2081110354
1806,145799.5466355199
1807,173597.52102514045
1808,126885.06301173658
1809,143035.44623118127
1810,137136.5813960384
1811,127525.23973053446
1812,132522.74191607605
1813,127748.64494140833
1814,98428.28781042999
1815,76649.6740355579
1816,116268.69743877956
1817,129091.6662897797
1818,177002.42163050929
1819,141809.45051753064
1820,97072.09689259026
1821,131532.648195884
1822,152371.54380277317
1823,85870.74838765332
1824,148247.29305151632
1825,141256.26579746982
1826,120628.76350222777
1827,115283.60460200274
1828,138155.09944119473
1829,118053.22706400657
1830,164428.51890205967
1831,195095.96720046314
1832,163484.3911491681
1833,172849.81596283053
1834,148018.93400447737
1835,190342.73782620978
1836,159337.99802942548
1837,109656.5329518054
1838,146927.6975376388
1839,93777.2642648803
1840,135512.91095541336
1841,133522.19763199906
1842,119518.15239114237
1843,117327.51146873935
1844,144696.53493279565
1845,135330.47840079298
1846,135400.46944437662
1847,160636.41405137657
1848,77792.4681024873
1849,122788.47690890344
1850,118089.63044442433
1851,158017.089685852
1852,130953.6980388273
1853,138879.68771915935
1854,176057.76131200383
1855,170624.20434829287
1856,226561.00221051954
1857,180093.51654585035
1858,179063.85417556594
1859,144615.65231542083
1860,136729.9880272288
1861,143638.05016453788
1862,308072.2155422875
1863,308072.2155422875
1864,308072.2155422875
1865,318851.73784609063
1866,322808.3556048438
1867,224314.3829268734
1868,277436.37539012084
1869,188937.52778645128
1870,209991.9227371166
1871,249825.9503232641
1872,175100.83835012643
1873,218331.9017033359
1874,115106.0222372869
1875,185611.9731024185
1876,181667.08561708752
1877,198124.77684687322
1878,201078.65775053392
1879,123807.78291515725
1880,112440.20480740759
1881,208593.15053972584
1882,279723.6796364382
1883,216055.1428768063
1884,225933.20353113615
1885,227448.25312155497
1886,276582.31444094103
1887,196482.3290158301
1888,233775.8656272414
1889,173702.8042990368
1890,107568.034947932
1891,146401.77102419408
1892,98884.5489202797
1893,129333.87992249746
1894,142305.38065540712
1895,137221.17034099175
1896,126572.48268269269
1897,125407.14908545342
1898,139812.42667231086
1899,149652.41329531657
1900,156450.1610570909
1901,137517.64274553146
1902,125600.62360365721
1903,230154.00049978838
1904,119518.15239114237
1905,154262.32233843516
1906,135664.68709247102
1907,171575.52061220742
1908,131046.90336696367
1909,153662.757783812
1910,153662.757783812
1911,175643.350372565
1912,263184.53593637014
1913,150333.41296544403
1914,90037.34716945999
1915,280930.7878515802
1916,81474.67972640655
1917,268568.14034826745
1918,126833.31758421227
1919,156435.32142088556
1920,153063.3348038912
1921,355841.82730915805
1922,315040.73245765135
1923,209671.6108902558
1924,186529.86843914105
1925,236190.05568883463
1926,349535.1277233475
1927,115746.60196984743
1928,130777.40322204946
1929,119642.3758490199
1930,147261.91030334096
1931,122895.03653582251
1932,139197.03276785513
1933,150639.50181416975
1934,156321.08539803038
1935,165515.43483968938
1936,172496.81464712252
1937,174207.10931950173
1938,153990.95901413562
1939,264408.2922993046
1940,211682.02536704476
1941,174046.0514277978
1942,178172.45388061748
1943,215435.0016695875
1944,340255.27705193096
1945,339550.426172678
1946,150179.47102663122
1947,321814.62192255136
1948,150829.110415495
1949,213604.46186591656
1950,187198.013240625
1951,239859.3153738802
1952,219885.65117018257
1953,152812.33939768386
1954,222024.92177138213
1955,126963.328634407
1956,304693.11900567985
1957,148796.79319532524
1958,293506.3887733404
1959,162648.27190129858
1960,111154.26277530316
1961,122177.2202977884
1962,129241.28249636992
1963,129241.28249636992
1964,126728.67647434071
1965,164802.54007829216
1966,163672.17617889217
1967,256380.57292232924
1968,336499.5509408748
1969,346530.6424164292
1970,412778.01504574384
1971,504570.3715143579
1972,362978.16888332006
1973,291575.96601741825
1974,323079.7657385437
1975,457166.0340235387
1976,231837.87294396586
1977,356250.8316604772
1978,360782.74926921364
1979,306006.53356785193
1980,193476.6281485671
1981,330869.4924137978
1982,215767.36744430583
1983,215767.36744430583
1984,209560.07208056556
1985,198797.85197309105
1986,206354.31462901927
1987,186391.72958663487
1988,180194.2415705267
1989,215722.33381790458
1990,234159.84335838232
1991,192940.50559378424
1992,227470.90350253665
1993,196300.67736453857
1994,259718.38041633688
1995,196688.57898476074
1996,281020.3210693127
1997,345613.338035394
1998,264786.05676128034
1999,269704.31214525836
2000,308443.32739077444
2001,249899.4139419709
2002,227847.78338334284
2003,253209.31199979517
2004,254226.23623154117
2005,246916.07416917887
2006,217772.35778694245
2007,237993.91447737438
2008,184789.56553850908
2009,190535.8795442933
2010,211964.35208110223
2011,151125.59594105696
2012,181626.43392312707
2013,185492.98446850982
2014,189598.27112231552
2015,211572.6032469217
2016,189422.9838811254
2017,216855.98097846596
2018,114893.28444158245
2019,110720.13711261352
2020,111611.26278762937
2021,122177.2202977884
2022,148155.90718675966
2023,155249.627878393
2024,258306.74127430908
2025,378478.6360277593
2026,186334.270960013
2027,163516.82961589727
2028,194973.6867383492
2029,169596.38399036886
2030,265659.1387539791
2031,264953.1708177432
2032,274008.5869892428
2033,259106.85029731202
2034,195696.38388511896
2035,185991.8134143185
2036,232625.47858091217
2037,234136.52693014927
2038,404576.21558820887
2039,209023.00862342844
2040,397372.1957715558
2041,256398.57685056698
2042,221928.90995409494
2043,148018.93400447737
2044,163015.14261737443
2045,176548.79697301803
2046,139998.899183581
2047,133219.167106023
2048,121135.5267888028
2049,144516.12933909768
2050,197844.1611605629
2051,123155.37379362182
2052,119591.8739698635
2053,119739.45357377068
2054,99803.42582962415
2055,134540.0287211165
2056,128103.62022683411
2057,116750.15237293432
2058,188934.82613834165
2059,121899.93716634558
2060,132237.03787159125
2061,154690.97062863535
2062,119223.7202439489
2063,111336.30904567063
2064,121001.25585782879
2065,113695.17561703337
2066,165547.62022696488
2067,155195.23776892837
2068,148857.49920589282
2069,104793.14816712985
2070,121262.68467548816
2071,99698.77026102335
2072,132074.055047758
2073,117038.47590525326
2074,160554.9156265554
2075,133041.7248417286
2076,111130.53833554669
2077,124944.0253086995
2078,116426.63731497651
2079,143215.48373890205
2080,129121.79615546892
2081,141372.90238553396
2082,147760.08064652892
2083,138410.90872014247
2084,109396.77118199393
2085,119702.54160821985
2086,135191.89941706948
2087,127551.86164915003
2088,129015.26700029428
2089,104356.07974707981
2090,160353.08071101637
2091,119345.93110441121
2092,125768.14149325094
2093,145051.79947546226
2094,157884.3435882918
2095,148430.23392116997
2096,111921.39746438897
2097,118344.76861250926
2098,134664.52893100653
2099,67751.47648290303
2100,109587.36885789165
2101,140085.25365800728
2102,167533.54945836036
2103,116068.22742771398
2104,175066.10186193473
2105,146426.63233705916
2106,83529.02986542878
2107,231220.86564025088
2108,114893.28444158245
2109,105726.73415268661
2110,129557.26182469328
2111,179180.9990121646
2112,144962.38343401864
2113,123184.5062184459
2114,141896.9217728242
2115,159633.02947833744
2116,113660.12689964207
2117,151248.21891102233
2118,144190.20991806174
2119,130281.47336898558
2120,123412.59600709807
2121,105669.145750361
2122,107137.7523399566
2123,115576.60385864734
2124,199045.23043939713
2125,152480.7132254738
2126,161813.35070533335
2127,175751.69099031418
2128,185492.98446850982
2129,129704.22227628117
2130,153077.85457157606
2131,141111.6188271631
2132,126963.328634407
2133,131370.5335293544
2134,139554.0271444453
2135,107193.16260498241
2136,101645.65511680879
2137,126050.52271457089
2138,130389.66390951166
2139,133658.43377708786
2140,115177.02233418706
2141,144696.53493279565
2142,118089.63044442433
2143,132456.1324286935
2144,120554.40274551259
2145,114046.25776333663
2146,137503.94940757495
2147,144204.5691027767
2148,128618.10437828288
2149,123693.31992242589
2150,189135.85792306362
2151,149425.57095577128
2152,135455.71006897467
2153,135080.36229280237
2154,122177.2202977884
2155,151369.3767801168
2156,268953.1183826284
2157,209560.07208056556
2158,250130.66424742137
2159,237870.891348451
2160,192821.56913945344
2161,234714.7427116714
2162,323409.41091524076
2163,327419.2001849844
2164,227308.04478419837
2165,174583.4908978715
2166,127016.94334378724
2167,183054.5368560087
2168,181611.0834397297
2169,211246.69901273752
2170,222682.85275008617
2171,134430.95165848595
2172,118198.9079519336
2173,137136.5813960384
2174,247141.0298265109
2175,292213.12505839334
2176,273023.8744867056
2177,260119.06476070112
2178,245748.80360412342
2179,146699.85484112662
2180,185401.66725760372
2181,198185.8712117634
2182,205592.25846790717
2183,193119.04784347015
2184,118783.43144992339
2185,128712.09579932845
2186,134942.03942714148
2187,134526.63187732492
2188,146701.3711721763
2189,292533.8818738932
2190,114347.49845060128
2191,114347.49845060128
2192,96119.0781089339
2193,117363.69106639603
2194,127915.4734047493
2195,110948.82851834707
2196,133221.70131095088
2197,112416.73688544417
2198,166195.93354819258
2199,172317.71342350924
2200,143038.97002684948
2201,155329.9207532705
2202,206055.99338090574
2203,156272.89654239445
2204,154182.58132113738
2205,129573.35586680673
2206,133452.54715069348
2207,214509.31586720303
2208,208595.30661296434
2209,152292.7801571642
2210,144607.33788987662
2211,126559.87920261099
2212,133411.4078983522
2213,135512.91095541336
2214,155969.2797762825
2215,112370.8917885251
2216,154992.8310798277
2217,70795.74116531659
2218,121958.42549497575
2219,110773.2613494265
2220,98519.37130450022
2221,280930.7878515802
2222,232675.1398468278
2223,262080.81502365347
2224,207208.80024828002
2225,160449.9480706362
2226,140201.5855567778
2227,201637.39361970997
2228,252848.06376338523
2229,246964.0882631555
2230,146010.63095900867
2231,208657.47294819713
2232,166796.14001939417
2233,166364.57351319643
2234,245398.19907127856
2235,208895.14498464702
2236,243036.23364897148
2237,288426.22330429364
2238,178925.36494802078
2239,131074.8795664767
2240,167485.0901502321
2241,120580.13899853863
2242,128990.18410614178
2243,147503.789148058
2244,112950.702379341
2245,112950.702379341
2246,121300.07772912004
2247,133493.69908879703
2248,109093.63219308403
2249,110073.43252918404
2250,111576.85647066562
2251,149409.26115226743
2252,155503.89202272415
2253,161184.43809252523
2254,177350.35582179096
2255,178447.33253401957
2256,204896.17945628578
2257,213718.15330070085
2258,170470.65848000706
2259,174529.6723551702
2260,134983.6506673413
2261,205191.85237863954
2262,214374.8677467179
2263,344583.71350169595
2264,390566.1680304055
2265,145202.56159153432
2266,290808.2905417037
2267,313463.95590541995
2268,400649.8864884286
2269,156290.69380158363
2270,200274.3270285043
2271,197478.50889488892
2272,214356.74948601448
2273,151218.81356364404
2274,159651.2094064051
2275,138867.29411358552
2276,177825.4496237113
2277,170048.2746505429
2278,131505.19543604643
2279,112440.20480740759
2280,100049.89846832106
2281,170571.6063208343
2282,170571.6063208343
2283,133493.69908879703
2284,138781.69043556944
2285,163672.17617889217
2286,115035.06590753635
2287,332505.7168488115
2288,265388.3571698826
2289,274427.3935436119
2290,430798.9400192881
2291,345541.20388912247
2292,401144.2963739868
2293,417204.60251966835
2294,414052.63437013817
2295,432486.0174441298
2296,276977.4720621527
2297,322940.0542525982
2298,331073.57932844694
2299,354894.800520094
2300,328402.482429233
2301,275730.88262600783
2302,208786.17727492243
2303,242512.27681218158
2304,250646.12030210235
2305,168740.85471334323
2306,168740.85471334323
2307,171891.43429225252
2308,230341.6593687905
2309,308885.2293141658
2310,214573.24470862703
2311,195756.7294270746
2312,179141.74977289172
2313,181364.71762285085
2314,185326.05816347883
2315,179086.52607187087
2316,193495.89548811142
2317,158327.70456400694
2318,179584.15286146136
2319,198859.1538884475
2320,187082.61667615568
2321,232840.74410760432
2322,187544.63018182776
2323,179234.39923002626
2324,193894.64207080213
2325,203134.95789353922
2326,195093.95065780813
2327,231432.43923553903
2328,234810.5012310109
2329,177131.77102389373
2330,174637.3260361399
2331,313235.05132915615
2332,456986.47859384853
2333,316243.23080384365
2334,264812.42540233914
2335,310386.5018985036
2336,311982.08828878804
2337,193595.9686551635
2338,229491.0195727935
2339,228925.6722896614
2340,391371.0249929446
2341,203322.93378189357
2342,229208.1716267771
2343,201948.4730140034
2344,233510.98844542523
2345,250800.72398729334
2346,215501.43384164487
2347,191577.15424956408
2348,247879.49409160097
2349,163987.52227392097
2350,281052.3251941175
2351,249612.50915267528
2352,239835.4314240739
2353,239883.2017021536
2354,147671.10669399632
2355,180565.57691734002
2356,140819.96502952927
2357,200707.02757264063
2358,197961.31871047683
2359,140850.81816624897
2360,123312.5403388082
2361,116894.22524492872
2362,274624.0115730031
2363,116786.15393526497
2364,145636.4321131709
2365,218175.58606173366
2366,203428.08931909077
2367,231124.18205208489
2368,212512.01172795205
2369,230057.76301281436
2370,167104.98093406594
2371,183445.5142294647
2372,192940.50559378424
2373,295993.58780844265
2374,326081.938035021
2375,226119.7581446499
2376,262941.21713961347
2377,308063.17105843103
2378,135986.1789394914
2379,200481.69072505293
2380,146853.84778752385
2381,156821.64970851544
2382,176005.30752078342
2383,193262.17242705342
2384,240674.17154562255
2385,133534.8637165748
2386,131857.4779324291
2387,119334.04720395192
2388,116914.25965564325
2389,118126.04505024344
2390,122314.06040651702
2391,114186.99398422262
2392,111748.9941840463
2393,155105.36383195716
2394,131451.56587151077
2395,185209.16716921204
2396,145619.84807684828
2397,158651.71006598836
2398,112232.39390593412
2399,82471.57003789075
2400,82573.34256676622
2401,108824.88056490339
2402,120926.66548271241
2403,137221.17034099175
2404,125871.98948623531
2405,140330.66196852538
2406,127224.96896738929
2407,115746.60196984743
2408,117363.69106639603
2409,120703.17012600499
2410,162062.9912093156
2411,112717.88468199021
2412,131059.95368433061
2413,123412.59600709807
2414,121075.89224164
2415,137221.17034099175
2416,127696.54733638641
2417,131370.5335293544
2418,112822.191337996
2419,121349.56572452858
2420,112822.191337996
2421,125419.63777168126
2422,112787.41173237644
2423,130452.02042506149
2424,123412.59600709807
2425,219660.6549761037
2426,112036.12310577538
2427,150211.5316602806
2428,178244.30256141018
2429,111542.46076001532
2430,127854.12824259134
2431,124252.5444526394
2432,116894.22524492872
2433,121674.6430343022
2434,124405.87540176416
2435,129693.26006744444
2436,119821.91387713018
2437,110720.13711261352
2438,113205.47555753907
2439,122449.78809949676
2440,142159.6593949758
2441,116247.29424289808
2442,114292.66010966474
2443,118053.22706400657
2444,121824.79281002088
2445,107303.04158663709
2446,131396.69992388916
2447,223253.959119971
2448,158163.31485983284
2449,124022.90229318189
2450,174960.6856593533
2451,128935.73648507005
2452,228316.4154078268
2453,108041.10545528296
2454,122750.62503172772
2455,117617.26082179378
2456,132033.340738295
2457,125639.35431071316
2458,139382.02616219962
2459,119613.89295710351
2460,147199.75012399477
2461,127512.54138023019
2462,131667.47627761777
2463,125910.80387208595
2464,191598.21282077662
2465,145709.66965439572
2466,127276.8741794946
2467,162146.80783502656
2468,121787.23800432932
2469,123336.51919055161
2470,193378.61546233468
2471,195577.7701256135
2472,186699.80878961552
2473,113216.74914831056
2474,115152.98320329489
2475,215525.12220719666
2476,125949.63022679968
2477,127369.88546517893
2478,146461.49992187507
2479,102896.73321303148
2480,124736.06706130502
2481,116894.22524492872
2482,122327.99026224445
2483,111852.4042580094
2484,113450.06136998182
2485,112370.8917885251
2486,129613.31161160543
2487,212163.6934887263
2488,160060.66160795523
2489,142291.2105812646
2490,121899.93716634558
2491,109045.06808707089
2492,168190.43439653656
2493,127630.53856530128
2494,140214.88525179628
2495,110697.02819084494
2496,221978.5821131144
2497,157385.00782539623
2498,110720.13711261352
2499,107211.53437230934
2500,125430.23875913417
2501,128301.25474946134
2502,133877.96895645477
2503,114869.30453042856
2504,167189.01448910765
2505,232147.0819940329
2506,237334.435431678
2507,275954.6093774191
2508,237334.435431678
2509,204454.44764259152
2510,226538.44243242376
2511,187776.06462184072
2512,220768.74341886092
2513,226142.2762283523
2514,244162.81335330798
2515,128276.31067108865
2516,157451.46905242643
2517,127016.94334378724
2518,131277.09802542216
2519,226142.2762283523
2520,217928.38453005406
2521,213736.2175850391
2522,223991.15536787198
2523,123312.5403388082
2524,128395.01462522433
2525,115782.2940758543
2526,128990.18410614178
2527,123807.78291515725
2528,111233.37610912175
2529,110720.13711261352
2530,98854.06582232693
2531,192680.76243155377
2532,230293.5839006899
2533,216321.75976566464
2534,233056.20883452153
2535,302603.2656425793
2536,234593.4146356519
2537,215700.8532938382
2538,200089.16962074913
2539,183201.17310928067
2540,170203.87384664087
2541,201016.67163658253
2542,161379.3679051525
2543,124919.73393120451
2544,105563.87302208118
2545,128657.7655602845
2546,137122.92600204164
2547,131532.648195884
2548,179340.10804456487
2549,144488.03282117232
2550,1026974.1662095748
2551,146401.77102419408
2552,114046.25776333663
2553,114347.49845060128
2554,122616.12432242223
2555,124470.21643417764
2556,95646.08309100536
2557,98519.37130450022
2558,188627.8491706089
2559,131505.19543604643
2560,142247.3466654503
2561,165856.52099822948
2562,148430.23392116997
2563,149578.74011209255
2564,181964.61536606794
2565,131474.09523221504
2566,129666.19121150699
2567,128816.53262583188
2568,154214.76813039658
2569,166436.54696215756
2570,145188.10303230435
2571,139813.0870565887
2572,181967.2173451146
2573,199436.49400129687
2574,330599.93408464233
2575,138653.38385091122
2576,149206.5787076765
2577,164463.62143257263
2578,109093.63219308403
2579,77314.24775904049
2580,156722.73724732583
2581,105076.79329554754
2582,124007.49765625951
2583,235439.52088714755
2584,157015.17147749217
2585,154371.25081142638
2586,195998.29773471353
2587,186472.3672289447
2588,142189.3363423453
2589,144340.07653218354
2590,201637.39361970997
2591,192486.35568386773
2592,213670.32956994546
2593,231052.9339107662
2594,173279.15851499618
2595,235902.32441080417
2596,258016.54050313163
2597,197374.38867100526
2598,273188.37476212415
2599,374606.1934010213
2600,133543.17228683573
2601,154917.1427954175
2602,105694.14183852432
2603,113090.0866665853
2604,105694.14183852432
2605,105694.14183852432
2606,127723.80829951358
2607,159798.94674548632
2608,142217.65761058213
2609,145561.14994747305
2610,119642.3758490199
2611,123920.57983792096
2612,134596.84293210172
2613,120382.40964504384
2614,111508.07565240875
2615,142028.22982964228
2616,130724.07045858374
2617,147623.473411551
2618,161482.88840244347
2619,189581.35142943406
2620,152559.57406673697
2621,176097.16663051362
2622,181891.26706894144
2623,269563.624196387
2624,251057.80737093347
2625,326648.51140051975
2626,150846.28770887537
2627,192588.66059078317
2628,419190.5923312079
2629,607101.5296794958
2630,379222.6103807116
2631,490459.3369354973
2632,418803.0437013272
2633,300098.99013042025
2634,351914.0578950677
2635,147762.1935250251
2636,189932.3813500567
2637,195598.02186911926
2638,259398.2773755943
2639,169943.44983472003
2640,133947.20878788098
2641,98823.59212129079
2642,174938.95419313532
2643,133493.69908879703
2644,129214.30797395002
2645,130966.1204741072
2646,127696.54733638641
2647,133493.69908879703
2648,146266.4195659131
2649,130093.74266011371
2650,148323.96444284954
2651,164802.54007829216
2652,393030.772260726
2653,234931.9415803724
2654,239517.1132130388
2655,337879.5355942477
2656,316504.3547033308
2657,361927.4013966222
2658,315305.61176564713
2659,328807.7378115132
2660,325680.0421894672
2661,330054.4020489872
2662,328835.52986683836
2663,257380.92138314867
2664,307744.5334491006
2665,297519.43986525614
2666,317478.40928999963
2667,176946.0284507038
2668,201078.65775053392
2669,169994.09705763072
2670,296507.8822722825
2671,201078.65775053392
2672,193297.75531076864
2673,202260.03232875152
2674,204580.55946715482
2675,180509.91429816798
2676,207758.76139468898
2677,188339.981733294
2678,259718.38041633688
2679,262348.22186238953
2680,284069.2400003088
2681,426622.53501776163
2682,330599.93408464233
2683,520485.78146934544
2684,307778.3613208476
2685,338125.10969783965
2686,261379.38400501417
2687,263431.8467417273
2688,226817.99588802436
2689,211551.53592983587
2690,399259.65215183987
2691,191714.4130757247
2692,135567.55711913272
2693,195455.18768502606
2694,149089.28381139948
2695,213472.78736601133
2696,206927.70985640452
2697,185344.51383398997
2698,192603.09457582553
2699,173809.94795280742
2700,164376.13175982618
2701,158035.08558254965
2702,115035.06590753635
2703,168598.6969535901
2704,123222.49188788208
2705,114893.28444158245
2706,112267.00236541536
2707,112822.191337996
2708,116318.99829704981
2709,112370.8917885251
2710,113380.12583725192
2711,287002.8046554906
2712,376232.306862232
2713,180565.57691734002
2714,180565.57691734002
2715,180694.94634616975
2716,177092.13419294695
2717,213999.97288135692
2718,231338.05832425208
2719,135220.76049328386
2720,161647.6533484611
2721,117291.34302403932
2722,161548.77004238812
2723,128803.70569579715
2724,123464.71130715664
2725,117291.34302403932
2726,120591.57739225507
2727,154452.68585469158
2728,150829.110415495
2729,132237.03787159125
2730,124636.22667269188
2731,122603.91479439694
2732,117002.39656052274
2733,131951.94976806833
2734,139955.74191048305
2735,123412.59600709807
2736,144516.12933909768
